business_id,name,stars,review_count,city,state
0RxU5OglQyPVtLKC1LPgsA,Bree'osh,4.5,497,Santa Barbara,CA
DOfiulOub9hVPBCtiDl9Fw,Lucky Penny,4.0,643,Santa Barbara,CA
AorcIbAAOJI7z0CBwICwoQ,7-Eleven,2.5,11,Santa Barbara,CA
IoihJkcF2FcE-sHOneat-A,Petit Valentien,4.0,342,Santa Barbara,CA
Oeaerj6kDDBRGnUh0wLAvA,Woody's BBQ,3.0,286,Santa Barbara,CA
AzZqXglv_puXwd4kCvM7ew,Rudy's,4.0,96,Santa Barbara,CA
w8AxfAjNq7wU5jHmpLSpNg,Oreana Winery,3.5,241,Santa Barbara,CA
soaZ7_oU7xcphlw6gpWblg,Starbucks,3.0,47,Santa Barbara,CA
VAIOtbsxdNmuhUKkQZFRlA,Renaud's Patisserie & Bistro,4.5,524,Santa Barbara,CA
BZq27sUTa_hruRKXr1x54g,I'a Fish Market and Cafe,4.5,68,Santa Barbara,CA
PBXFaKio7FJ-4JehJGh_gg,Fattes Pizza,4.5,10,Santa Barbara,CA
t5igEXKZt4CMtA2FX-GoGA,Sprouts Farmers Market,4.0,21,Santa Barbara,CA
S8saWaZlToeNoloR2fMrAQ,Grassini Family Vineyards,4.5,161,Santa Barbara,CA
QFNrQo2BGE62G-FbIlWWgw,Mels,3.5,32,Santa Barbara,CA
xEjPCUocVTNszm3D39qmYg,Pura Luna Apothecary & Full Spiral Salon,5.0,15,Santa Barbara,CA
hdCu74rz33m3EgDmdDn1SA,Dave’s Dogs,4.5,53,Santa Barbara,CA
z31te0YMSegTdktp3qYqGw,Empress Palace,3.0,192,Santa Barbara,CA
lBIIzOvyq4z6MDRmkrjpyw,Lao Ma Tou,3.5,83,Santa Barbara,CA
WxAIpTgD1tK_DgzwQ3Dgww,Mi Fiesta Market Deli,2.0,8,Santa Barbara,CA
HJ_rOClY2RPrdervYopKmQ,Mosto,4.0,96,Santa Barbara,CA
0m0SQSIzM9WcDhJ7UEVCLQ,Ty Lounge,4.0,32,Santa Barbara,CA
bd0ew6pTvlP4f5KRfWK5jw,Square One,4.0,37,Santa Barbara,CA
NAWO3P0rl396h0kdRXwuFA,JSB Cafe at Santa Barbara City College,4.0,16,Santa Barbara,CA
YrNtBUOUOYwmRZ_UVwH8iQ,D'Angelo's Bakery,3.5,433,Santa Barbara,CA
r5sQtvsO4OVJgEH5H3uEAg,Starbucks,2.5,73,Santa Barbara,CA
XaClpgO7KFKZSuqBzXDcwA,Santa Barbara Brewery Tours,2.5,6,Santa Barbara,CA
GRqPFmstPY7k8EBxEJ8i4w,Pennywise Market,4.5,12,Santa Barbara,CA
TCWnTa69sJ3vGQsdEe3Esw,Uncle Roccos Famous NY Pizza,2.5,317,Santa Barbara,CA
7wSnkgOORRCqVDa_n8Upxg,Garrett's Old Fashioned Restaurant,4.0,510,Santa Barbara,CA
oGDGlUbOjHxmmCh8ZYcDCg,The Lark,4.0,1520,Santa Barbara,CA
mdI-2l7dlqcODbVNIWEQBQ,Matilija Pure Water Systems,3.5,24,Santa Barbara,CA
efySo0N7XEp4IeefjX8Muw,JJ's Liquor,2.5,12,Santa Barbara,CA
pUeTnGsnVi-H8RJ6prFFgw,Little Caesars Pizza,2.0,24,Santa Barbara,CA
FrxcwylzrO-ZnzxtiyUdDg,Santa Barbara Wine Collective,4.0,83,Santa Barbara,CA
kBqyg_L_Xn9jQTCHYODbRg,Skyenna Wine Lounge,5.0,90,Santa Barbara,CA
8_r9EZL6vX5fPBoVh3gUrA,La Playa Azul Cafe,4.0,318,Santa Barbara,CA
ut45DX7-QaOWLzYRlBSbGA,Blue Agave,3.5,153,Santa Barbara,CA
v4lz71o76wWD8H15NsbZGA,Figueroa Mountain Brewing Co.,4.0,425,Santa Barbara,CA
Y57sylYCgq2VQJuBCnjPfA,Oku,4.0,429,Santa Barbara,CA
XgehM3pBZWuXi45J2dqRJQ,Green Table,4.5,319,Santa Barbara,CA
WC53Z0z4g1wauYe3xnhSGQ,7 Day Nursery,4.0,30,Santa Barbara,CA
fqStx0SvwMFChX_HIdUeEQ,Wine Cask,4.0,322,Santa Barbara,CA
DEmAmcR4xNilT5WY5ImEFA,Vegan GreenGO,4.0,273,Santa Barbara,CA
WrU1ZYN4jlYcL5mvJrQsCQ,Night Lizard Brewing Company,4.5,133,Santa Barbara,CA
bf32KWp9yvN-WT8c-QtbzA,Municipal Winemakers,4.5,260,Santa Barbara,CA
04Ss49U_QKYLotcJMAH8cA,Ike’s Love & Sandwiches,4.0,97,Santa Barbara,CA
LuPK46HMxRYEVTXVbBCR1g,Sama Sama Kitchen,4.0,477,Santa Barbara,CA
spm1KEE-5jAJVTE0ldpzFA,Sweet creams,4.0,6,Santa Barbara,CA
w9fhhGNDCSub7WiQqcixeg,Conserv Fuel,3.5,12,Santa Barbara,CA
3GcXSZQ65Np5N1N4a-DK_w,Restaurant OPEN,4.5,98,Santa Barbara,CA
QcMPEiTXY2wS5dKZdzIW0w,Whitcraft Winery,4.0,34,Santa Barbara,CA
gLNf3zUydIKc_cvUll-6gw,August Ridge Vineyards,5.0,34,Santa Barbara,CA
5p_14QRkLFd6QyhpPzfW3A,Left At Albuquerque,3.0,26,Santa Barbara,CA
HOXbILWYZJkNUYYzYK_tZA,Arnoldi's Cafe,4.0,291,Santa Barbara,CA
FNT8JRNUh841qOvKhCC1NQ,CVS Pharmacy,2.0,25,Santa Barbara,CA
xKTf7byzX_zZjMsF2ZcXfw,Savoy Wines,5.0,7,Santa Barbara,CA
7yR4oQcapZBKCkRLB3Isig,El Torito,2.5,180,Santa Barbara,CA
wb6rAxDPWP_5AAl3CKCM1w,Insomnia Cookies,3.5,75,Santa Barbara,CA
yPSejq3_erxo9zdVYTBnZA,Los Agaves,4.5,3834,Santa Barbara,CA
EoLzj1yciIjEZS9ZEJe_kQ,The Garden,3.0,85,Santa Barbara,CA
1NkWcNHFxi2YaV5yjUlJUQ,Santa Barbara Tasting Tours,5.0,18,Santa Barbara,CA
5Z3uvoIoOFUzTmrBmIJv2g,Nona's Italian Deli,3.0,37,Santa Barbara,CA
j6F0mMGgp4THEAzhylPrGQ,Slate Catering,5.0,6,Santa Barbara,CA
nB0dV8yPv29F3-CFMPG8cw,Joe's Cafe,3.5,726,Santa Barbara,CA
LwCcNUqX-BEMBd6Xj-JlvA,Los Gallos,4.0,51,Santa Barbara,CA
sHpxBos5-7GNkaMDZ3fnGA,Cheese Shop Santa Barbara,5.0,5,Santa Barbara,CA
8QvcM8Nvwite-DOgdYllOw,California Wood-Fired Catering,4.5,5,Santa Barbara,CA
UuRZpgZsHX7PyykHV3wbZg,Crushcakes & Cafe,4.0,761,Santa Barbara,CA
NDwoKO79_T49UEKVDlHd3A,Sustainable Wine Tours,5.0,358,Santa Barbara,CA
7tO1ZfWN6OEo1pWtdgxfqA,The Melting Pot,4.0,11,Santa Barbara,CA
Id8LiSdQ9FbHzwxxUHwGjw,UC Santa Barbara Soccer,4.5,5,Santa Barbara,CA
AXC__4yZrn-N3BT7-2bV_Q,Biergarten,4.0,104,Santa Barbara,CA
011vcXzrmB86rXoVwCJiJw,CVS Pharmacy,2.0,23,Santa Barbara,CA
mYofSuxrIrPS2Gjsu-ZI4w,Eller's Donut House,4.5,47,Santa Barbara,CA
mwsA08gpaEALG3C1ZI4ktw,Au Bon Climat Winery,4.0,82,Santa Barbara,CA
mQ9CsjWobwak1PMvZTSPQg,Jersey Mike's Subs,3.5,28,Santa Barbara,CA
wxdpQV7CZHn6_DFr-JGUgw,Rori's Artisanal Creamery,4.5,289,Santa Barbara,CA
kbWKwvLXfJm5sLVfw-Foww,Jill's Place,4.0,325,Santa Barbara,CA
edDmC1Zcr5SVczbKBfiXqw,Montecito Village Grocery,3.0,25,Santa Barbara,CA
eHRzuUXA2jrR99ecioWU4g,Union Ale,3.5,207,Santa Barbara,CA
wWbfjQJ_y4m68pwPAUmCqw,Kalyra Winery,3.5,143,Santa Barbara,CA
jh40gx3wcYX0NL_i2Dip-A,Sal's Pizza,3.5,80,Santa Barbara,CA
2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,3.5,294,Santa Barbara,CA
uwVKlJUxamf9NsDt0L1RuA,Lassens Natural Foods & Vitamins,2.5,22,Santa Barbara,CA
WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,4.5,125,Santa Barbara,CA
_ecVi-tVoaKHKYxNkxFj7w,Dave's Dogs Grill,4.5,365,Santa Barbara,CA
Ji3XN5gL1aBlbhtFEGpMFA,Mollie's,3.5,135,Santa Barbara,CA
8Lbz0hfE4MWzd7yDu9atBA,Uncorked Wine Tasting and Kitchen,5.0,146,Santa Barbara,CA
Tw5tderBUFzj7fRLVZm2Bg,Pure Order Brewing,4.5,82,Santa Barbara,CA
u9oG6CVhS9dJR5ZHS5q23A,The Little Things Bakery,4.5,127,Santa Barbara,CA
5t5fKwgnfaT-ScmfTcxwHg,JJ’s Diner,4.5,65,Santa Barbara,CA
KIpghikMrBbxx75tx_ZJUw,Starbucks,3.0,13,Santa Barbara,CA
k1XGvBoPAXdPoGC2W-f2aA,Kanaloa Seafood,4.0,225,Santa Barbara,CA
B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,3.5,348,Santa Barbara,CA
5uS6ae15iFVUN3OdEiMJnw,Who's Your Trolley,3.0,10,Santa Barbara,CA
Dr2tI5lPLiXQrE0iZRim9A,Kotuku Elixir Bar & Superfood Store,4.5,38,Santa Barbara,CA
M9kbUs_xPc9HnU-O6qZX1g,Lettuce B. Frank,3.5,20,Santa Barbara,CA
w79qtK0PpeDWrnY7E-uTRg,Taco Bell,3.5,28,Santa Barbara,CA
UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,4.5,25,Santa Barbara,CA
nx01nL2of3ngBwA6XZYqEg,Hotdog Mini Mart,4.5,5,Santa Barbara,CA
i5C6RVgr03HSrgCl8oa1Fg,Patxi's Pizza,4.0,730,Santa Barbara,CA
E451ihy72tsLMAxbpPa0WQ,Little Corner Store,4.0,11,Santa Barbara,CA
lXgITG2Ji6mhAPOmw4TRng,Romanti-Ezer,3.5,288,Santa Barbara,CA
EwaakynaS06R64xY8xM57g,BYOB! Brew Your Own Beverage,4.5,9,Santa Barbara,CA
Ss6f5v_t5Vddiaz4ZOxL0g,Andersen's Danish Bakery & Restaurant,4.0,1106,Santa Barbara,CA
3fH5YQKRJu55TFPnMhv1ZQ,Freeman's Flying Chicken,3.5,30,Santa Barbara,CA
zWwGjQlUEiLS7hCXDkBGzg,Greek House Cafe,4.0,40,Santa Barbara,CA
-BdYhP-12elmFV7oB1iv4A,Corner Tap Room,5.0,41,Santa Barbara,CA
vDBfhX1XI4uRWBCQQNRsUg,TAP Thai Cuisine,4.0,141,Santa Barbara,CA
ty7akyarO89CLNFjArzLMQ,Music Alley,4.0,7,Santa Barbara,CA
WH6JNvJryAn6tTYVrKHktA,Rockin' Yogurt,4.5,146,Santa Barbara,CA
agXGQ4DH4SqxtJxBHKjWIg,Muddy Waters Cafe,4.0,48,Santa Barbara,CA
ws0mjFrkanX_sXoUVRh8Uw,Jitters Coffee,3.5,63,Santa Barbara,CA
uGT2BZKB3t8Fi6vFTyM7zg,Jessica Foster Confections,4.5,19,Santa Barbara,CA
Gl3XO4ECKKli8-bKKdkkYA,KFC,2.0,36,Santa Barbara,CA
TI3Rydw47yBMzY1oW2wJUg,Elsie's,4.0,152,Santa Barbara,CA
v5M6gYtiaGG5zuvAVSxNTA,Pizza by the Slice,2.5,5,Santa Barbara,CA
l6rgXoUfz4Wh_lAGxDiNaA,Still - Elevate Your Ethanol,5.0,6,Santa Barbara,CA
iQ_JNYzwvhSsToR4EHl4cA,Le Macaron French Pastries,4.0,52,Santa Barbara,CA
YgbIbmfDlB-bZSsjuIfKwA,Jack's Bistro and Famous Bagels,3.5,219,Santa Barbara,CA
VrQUskWkEnvKyyz_OkJZEg,Rite Aid,3.0,18,Santa Barbara,CA
QBNATcq7Stx9LxcSq16W7w,Jamie Slone Wines,4.5,210,Santa Barbara,CA
MJI-bNIn3QDgiGggm9Wp1w,Moby Dick Restaurant,3.0,871,Santa Barbara,CA
Kthnb7PjDSd7FsBp4wqoHA,Trader Joe's,4.5,85,Santa Barbara,CA
4D7QDfPOsSPfKxBi3gs_qQ,Olio Pizzeria,4.0,622,Santa Barbara,CA
BensdYRuR-zra1g3nBJFXQ,La Casa De Maria,4.5,12,Santa Barbara,CA
QNoFrASBpqW8dzdAEIYjNQ,The Brown Pelican,4.0,11,Santa Barbara,CA
5TCv4LXYmYCRT_yDEPXIpw,Hummingbird Wine Tours,5.0,5,Santa Barbara,CA
R6NxHoRRK5Y4ishGsLrGwA,Restaurant Mimosa,3.5,23,Santa Barbara,CA
uozdxwCZUHPubziu76Y2Ag,Farmer Boy,2.5,31,Santa Barbara,CA
NDXzpmyFOplbH14fTqqn5Q,Scolari's Food Co,2.5,6,Santa Barbara,CA
JiBxL733qjm8WAddu-RzDQ,Broad Street Oyster Company,5.0,71,Santa Barbara,CA
kpP2NhrCEabTWk9kfZdLbw,Shalhoob’s Butcher Shop,4.5,62,Santa Barbara,CA
Y0izXh4Dv1_YU68tn43Xiw,Handlebar Coffee Roasters,4.5,221,Santa Barbara,CA
l-rGtJt0E7PAklT0IK7oFQ,Four Seasons Resort The Biltmore Santa Barbara,4.5,508,Santa Barbara,CA
qZb4ltF4lJxmzCm7IK_E1w,Plow to Porch,4.5,9,Santa Barbara,CA
EA4v61tJCHg8xhk7bqn8Yw,Grocery Outlet Bargain Market,4.5,32,Santa Barbara,CA
YnC3GioeL6aVCFD3ut2hYw,Tuesday Farmer's Market,4.5,11,Santa Barbara,CA
xGaYXbXGwagUKPNEaVqbWw,Eller's Doughnut House & Bakery,3.0,71,Santa Barbara,CA
alzPS7bo3yp3yystK62g2g,Twenty-Four Blackbirds Chocolates,5.0,20,Santa Barbara,CA
B1yPXzIIJrLWyTcE4jsYuQ,Goat Tree,3.5,311,Santa Barbara,CA
0CHIbqSkGWBr2KMkIUocEA,Viva Modern Mexican,3.5,659,Santa Barbara,CA
skY6r8WAkYqpV7_TxNm23w,Boathouse at Hendry's Beach,4.0,2536,Santa Barbara,CA
eA1-vRvk8eDf-nH9Ux_G_A,Whodelicious,3.5,41,Santa Barbara,CA
0WrdiQ4qJBu2Gc7wRcIfdw,Tupelo Junction Cafe,4.0,1024,Santa Barbara,CA
RXA9eUawmrYkToXhjKHyIQ,Yanni's Greek & American Deli,4.5,58,Santa Barbara,CA
gjCxTVItFxk46rCZ-YaiFA,South Coast Deli- Chapala,4.5,340,Santa Barbara,CA
wMZAnrfwV-qHiV5zdTSrzw,The Creekside Restaurant & Bar,4.0,296,Santa Barbara,CA
fiQxkb1pfPpvrr0oYYYBcA,The Daisy Restaurant,5.0,98,Santa Barbara,CA
ml-pKRhC6dHmRTnOVB6wbQ,The Culture Counter Co,4.5,19,Santa Barbara,CA
KU4zXPo6v8c3N_l14wivQA,Jade Restaurant,3.5,15,Santa Barbara,CA
TYVln68leW7BYuVksFyB5A,Sevilla,4.0,12,Santa Barbara,CA
BErYojCJSO959vzaz9JclQ,Savoy Cafe & Deli,4.5,571,Santa Barbara,CA
9mFXgiTMa-mdaqmxA41t6A,The Point Market,3.5,10,Santa Barbara,CA
xRapA2lG7mjJ6eOqHmxe-A,Blackbird,4.0,155,Santa Barbara,CA
YiSr-W5BBX6uXnhWPxk82Q,Hoffmann Brat Haus,4.0,417,Santa Barbara,CA
54oLdsGU9B8HxFTqCCqV-A,Via Maestra 42,4.5,589,Santa Barbara,CA
r8tU21scBflMxWiBESPtRQ,Shang Hai,4.5,200,Santa Barbara,CA
RjOnk_W82F2brYtpDZ59MA,Cubaneo,4.0,133,Santa Barbara,CA
5YKOs_VGFHgUv7DSMLaQeA,Finestra Cafe,3.0,5,Santa Barbara,CA
3tvi-OJ_-iK1ecjzSaH-oA,Hook And Press Donuts,4.5,217,Santa Barbara,CA
nhOMsw22-rz9kXSKwBZYAQ,Miracle At The Funk Zone,4.0,8,Santa Barbara,CA
q2Ao2HQyhvcT9UG-5-ZGYg,Captain Jack's Tours & Events,4.5,310,Santa Barbara,CA
gUvG-W-02lg5M1RY6n8bkA,Lilsy Wood Fired Pizza,4.0,46,Santa Barbara,CA
fApb6LKfOdy5u7MP0hsHKg,Kyoto,3.5,260,Santa Barbara,CA
tzR6CHZNmnXzADX-SoM2sQ,Grapeline Wine Tours,5.0,112,Santa Barbara,CA
OFfJsY9KeOyelk46m_jzzw,Blue Tavern,4.0,137,Santa Barbara,CA
9dYarThtZVX4PvmtnFIrxA,Mother Stearns Candy,3.0,41,Santa Barbara,CA
PtaFDKkhxSjcXz6dVM0uLw,Deux Bakery,4.5,48,Santa Barbara,CA
PgtqA056auCp5EbcZMbXPQ,Trattoria Mollie,3.5,204,Santa Barbara,CA
_urnEsYdKg1wt057-8yA9Q,Globe,4.0,54,Santa Barbara,CA
aZF_j037W3AhvKKbXGdIQw,Violette Bakeshop,5.0,15,Santa Barbara,CA
cyaDjqjhtRbpd5Og5dFoZg,Boondocks,2.5,5,Santa Barbara,CA
Gj6qT1khVT0h0gHGuKeHxQ,Rice Garden,3.5,5,Santa Barbara,CA
tiSIiacOzflrMMwJEXVFIA,Dunkin',3.0,93,Santa Barbara,CA
2GiqDUNiTt5__ixRbzbqFw,Santa Barbara Harbor & Seafood Festival,4.5,22,Santa Barbara,CA
6m4A_ciUZn1G302yx1YV1w,Santa Barbara Public Market,4.0,270,Santa Barbara,CA
2CqQ3Tnvj7h0rw84WEEjMw,Killer B's BBQ Bar and Grill,4.0,191,Santa Barbara,CA
eanjvgtX8b-m_zgkO0YBDg,Tamara's Catering,4.5,19,Santa Barbara,CA
kcL3D2xK9_1Uyj8zRZMyvQ,CVS Pharmacy,2.0,66,Santa Barbara,CA
c12V0ARL6jmrmge1ZPf9WA,Ralphs Fresh Fare,2.0,112,Santa Barbara,CA
dkknmgSHWyVaahT8u4ikZw,Catering Connection,5.0,48,Santa Barbara,CA
KSYONgGtrK0nKXfroB-bwg,Loquita,4.5,914,Santa Barbara,CA
Qfb1ZgV43eHTZeR4x5fAUA,Verdé,3.0,8,Santa Barbara,CA
GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,4.5,1796,Santa Barbara,CA
ODvaMIpjD6bHiwQ9-kmECw,Vices & Spices From Around the World,4.5,81,Santa Barbara,CA
cmm6BmxVPcwcAOC9gQxT0g,Giessinger Winery By the Sea,3.0,93,Santa Barbara,CA
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,4.0,51,Santa Barbara,CA
9_uigKs9GCwg9dFKkq_Kfg,Starbucks,2.5,74,Santa Barbara,CA
vyNMRa4U9gnrCzqR707GZA,Back Door Deli,4.0,6,Santa Barbara,CA
q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,4.0,337,Santa Barbara,CA
ezecrJKXHg4MgKVMHeAJ1g,Santa Barbara Wine Spa,3.5,69,Santa Barbara,CA
yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,4.5,82,Santa Barbara,CA
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,3.5,38,Santa Barbara,CA
WsPUYM-M3Xy5qVbfTkXNFg,The House of Clues,5.0,109,Santa Barbara,CA
wAPXYljzn9YDTvQqqL54pw,7-Eleven,3.0,8,Santa Barbara,CA
lbHEB5BIm-3GfpvdzSwFLw,Billies,4.0,8,Santa Barbara,CA
-nwNPb3G-0L95igrhkvMtw,Panda Express,2.5,46,Santa Barbara,CA
PsO9LleYQJlFc_r-DJxVzg,Taco Bell,3.5,30,Santa Barbara,CA
hlb7WwqcCijqqbp8zye1dw,Noemi Pizza Romana,4.5,41,Santa Barbara,CA
J52h9uXJgEKyIz0iq8S0Xw,Piano Gastrolounge,3.5,23,Santa Barbara,CA
QLHgjBHBoeIUoEvIPvjHnw,Mesa Burger - Santa Barbara,4.0,442,Santa Barbara,CA
Qkg16mN-8QR66gjzg6gMyw,Convivo Restaurant and Bar,4.0,445,Santa Barbara,CA
T_TX4Lx03Juo4pHF5cMYuA,Ca'Dario Pizzeria Veloce,3.0,34,Santa Barbara,CA
fVUurZgbWXzp2QzDzJzmpA,Pickles & Swiss,4.5,1213,Santa Barbara,CA
vyOVT4bcW227LRwJGHTeSw,Buena Onda,5.0,414,Santa Barbara,CA
HKHz6u48Qgftwk_VRkLqSA,Riviera Market & Liquor,5.0,12,Santa Barbara,CA
r2IhvKZQ_wLR5mLBnPOilg,The Honor Bar,4.5,557,Santa Barbara,CA
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo - Milpas Street,4.0,147,Santa Barbara,CA
Qsoq2TGOe59LZy7z6KbQjA,Domino's Pizza,1.5,56,Santa Barbara,CA
hDr_bt6MEwlGvGCCKzyzhg,Goleta Coffee Co and Loca Vivant Kitchen,4.0,187,Santa Barbara,CA
HrnSaz2f1WUEoAQQ6iD6gw,Lemon Tree Inn,2.5,270,Santa Barbara,CA
Hlx8S2GLF7hMuIKx4sU-gg,Cesar's Place,4.0,117,Santa Barbara,CA
bVaRZDHkWdsHuARGxxpREw,Sushi Bar 29,4.5,97,Santa Barbara,CA
XPkkWyAkkPeH-PqXmBMmpg,Santa Barbara Tours & Experiences,5.0,5,Santa Barbara,CA
TnN6TVmwCdfYccb10lCwSg,Better Body Sports,5.0,8,Santa Barbara,CA
eneANX6b3SuFqxvRIb4yeg,Bev Mo,3.0,37,Santa Barbara,CA
izSgTrqebu8bN8ONOCs6cQ,Oat Bakery,5.0,123,Santa Barbara,CA
IRBhPAC4ZoDpXazpoB3epQ,Good Stuff Baked Treats,5.0,9,Santa Barbara,CA
TSwMwVq5GtQh5LW2t32uGA,Woody's Roundup Bar & Grill,2.0,6,Santa Barbara,CA
Bo-GGwQNcLVwyKeYkbfAYg,Vino Divino,5.0,19,Santa Barbara,CA
uriD7RFuHhLJeDdKaf0nFA,Pizza Guru,4.0,299,Santa Barbara,CA
